Recipient Name,Award Amount,Careers Search
"ENTERPRISE SERVICES AND TECHNOLOGIES, INC.",41289.98,https://www.google.com/search?q=ENTERPRISE%20SERVICES%20AND%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"GOVERNMENT MARKETING AND PROCUREMENT, LLC",35940.0,https://www.google.com/search?q=GOVERNMENT%20MARKETING%20AND%20PROCUREMENT%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INSIGNIA FEDERAL GROUP, LLC",31868.0,https://www.google.com/search?q=INSIGNIA%20FEDERAL%20GROUP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DEAF ACCESS SOLUTIONS, INC",31624.0,https://www.google.com/search?q=DEAF%20ACCESS%20SOLUTIONS%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ALXTEL, INC.",26860.95,https://www.google.com/search?q=ALXTEL%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ROCKET MEDIA GROUP, LLC",19986.2,https://www.google.com/search?q=ROCKET%20MEDIA%20GROUP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SMITHS DETECTION INC.,19587.0,https://www.google.com/search?q=SMITHS%20DETECTION%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CQ-ROLL CALL, INC",15000.0,https://www.google.com/search?q=CQ-ROLL%20CALL%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PAVION CORP.,10000.0,https://www.google.com/search?q=PAVION%20CORP.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
KETCHUM INC.,5000.0,https://www.google.com/search?q=KETCHUM%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FORS MARSH GROUP LLC,5000.0,https://www.google.com/search?q=FORS%20MARSH%20GROUP%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
OGILVY PUBLIC RELATIONS WORLDWIDE LLC,5000.0,https://www.google.com/search?q=OGILVY%20PUBLIC%20RELATIONS%20WORLDWIDE%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DANIEL J EDELMAN INC,5000.0,https://www.google.com/search?q=DANIEL%20J%20EDELMAN%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"HEALTHEQUITY, INC.",1211.1,https://www.google.com/search?q=HEALTHEQUITY%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"COUNCIL FOR AFFORDABLE QUALITY HEALTHCARE, INC.",1.0,https://www.google.com/search?q=COUNCIL%20FOR%20AFFORDABLE%20QUALITY%20HEALTHCARE%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"AVAILITY, L.L.C.",1.0,https://www.google.com/search?q=AVAILITY%2C%20L.L.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BEST PRACTICE ASSOCIATES, L.L.C.",1.0,https://www.google.com/search?q=BEST%20PRACTICE%20ASSOCIATES%2C%20L.L.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GAINWELL TECHNOLOGIES LLC,1.0,https://www.google.com/search?q=GAINWELL%20TECHNOLOGIES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PALANTIR TECHNOLOGIES INC.,1.0,https://www.google.com/search?q=PALANTIR%20TECHNOLOGIES%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SUPERIOR HEALTH QUALITY ALLIANCE INC,0.0,https://www.google.com/search?q=SUPERIOR%20HEALTH%20QUALITY%20ALLIANCE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SENSA SOLUTIONS, INC.",0.0,https://www.google.com/search?q=SENSA%20SOLUTIONS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
QUICKSERIES PUBLISHING INC,0.0,https://www.google.com/search?q=QUICKSERIES%20PUBLISHING%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MARKETING FOR CHANGE CO.,0.0,https://www.google.com/search?q=MARKETING%20FOR%20CHANGE%20CO.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BOOZ ALLEN HAMILTON INC,0.0,https://www.google.com/search?q=BOOZ%20ALLEN%20HAMILTON%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,0.0,https://www.google.com/search?q=AMERICAN%20INSTITUTES%20FOR%20RESEARCH%20IN%20THE%20BEHAVIORAL%20SCIENCES%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"A.M. BEST COMPANY, INC.",0.0,https://www.google.com/search?q=A.M.%20BEST%20COMPANY%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AEIO LLC,0.0,https://www.google.com/search?q=AEIO%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MBL TECHNOLOGIES, INC.",0.0,https://www.google.com/search?q=MBL%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MAGPIE HEALTH ANALYTICS INC,0.0,https://www.google.com/search?q=MAGPIE%20HEALTH%20ANALYTICS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
HEALTH LEVEL SEVEN INTERNATIONAL INC.,0.0,https://www.google.com/search?q=HEALTH%20LEVEL%20SEVEN%20INTERNATIONAL%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED",0.0,https://www.google.com/search?q=OAK%20RIDGE%20ASSOCIATED%20UNIVERSITIES%2C%20INCORPORATED%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"HEALTH SERVICES ADVISORY GROUP, INC.",0.0,https://www.google.com/search?q=HEALTH%20SERVICES%20ADVISORY%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
HEALTH QUALITY INNOVATORS,0.0,https://www.google.com/search?q=HEALTH%20QUALITY%20INNOVATORS%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CITIBANK, NATIONAL ASSOCIATION",0.0,https://www.google.com/search?q=CITIBANK%2C%20NATIONAL%20ASSOCIATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
APRYSE SOFTWARE INC.,0.0,https://www.google.com/search?q=APRYSE%20SOFTWARE%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CHAGS HEALTH INFORMATION TECHNOLOGY, LLC",0.0,https://www.google.com/search?q=CHAGS%20HEALTH%20INFORMATION%20TECHNOLOGY%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EMPOWER AI, INC.",0.0,https://www.google.com/search?q=EMPOWER%20AI%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ACTUARIAL RESEARCH CORPORATION,0.0,https://www.google.com/search?q=ACTUARIAL%20RESEARCH%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
EXAMINATION RESOURCES LLC,0.0,https://www.google.com/search?q=EXAMINATION%20RESOURCES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
U.S. BANCORP,0.0,https://www.google.com/search?q=U.S.%20BANCORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE RAND CORPORATION,0.0,https://www.google.com/search?q=THE%20RAND%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SYNERGY ENTERPRISES, INC",0.0,https://www.google.com/search?q=SYNERGY%20ENTERPRISES%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PRECISE SOFTWARE SOLUTIONS, INC.",0.0,https://www.google.com/search?q=PRECISE%20SOFTWARE%20SOLUTIONS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PRIME RESPONSE, INC.",0.0,https://www.google.com/search?q=PRIME%20RESPONSE%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
OMNI FED LLC,0.0,https://www.google.com/search?q=OMNI%20FED%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SOLVENTUM HEALTH INFORMATION SYSTEMS, INC.",0.0,https://www.google.com/search?q=SOLVENTUM%20HEALTH%20INFORMATION%20SYSTEMS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
STRYDER CORP,0.0,https://www.google.com/search?q=STRYDER%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TMF HEALTH QUALITY INSTITUTE,0.0,https://www.google.com/search?q=TMF%20HEALTH%20QUALITY%20INSTITUTE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"TELLIGEN, INC",0.0,https://www.google.com/search?q=TELLIGEN%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"HEALTHCARE MANAGEMENT SOLUTIONS, LLC",0.0,https://www.google.com/search?q=HEALTHCARE%20MANAGEMENT%20SOLUTIONS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ILLUMEN-FWG JV LLC,0.0,https://www.google.com/search?q=ILLUMEN-FWG%20JV%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INSIGHT POLICY RESEARCH, INC.",0.0,https://www.google.com/search?q=INSIGHT%20POLICY%20RESEARCH%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",0.0,https://www.google.com/search?q=JPMORGAN%20CHASE%20BANK%2C%20NATIONAL%20ASSOCIATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ISLAND PEER REVIEW ORGANIZATION INC,0.0,https://www.google.com/search?q=ISLAND%20PEER%20REVIEW%20ORGANIZATION%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GUIDEHOUSE INC.,0.0,https://www.google.com/search?q=GUIDEHOUSE%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EMERGENT, LLC",-0.49,https://www.google.com/search?q=EMERGENT%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
COHNREZNICK LLP,-3867.11,https://www.google.com/search?q=COHNREZNICK%20LLP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
INTERNATIONAL BUSINESS MACHINES CORPORATION,-8766.97,https://www.google.com/search?q=INTERNATIONAL%20BUSINESS%20MACHINES%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DOBSON DAVANZO & ASSOCIATES, LLC",-11349.27,https://www.google.com/search?q=DOBSON%20DAVANZO%20%26%20ASSOCIATES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DOCKETSCOPE, INC",-15000.0,https://www.google.com/search?q=DOCKETSCOPE%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CHASE CONSULTING GROUP, LLC",-24284.06,https://www.google.com/search?q=CHASE%20CONSULTING%20GROUP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ATT MOBILITY LLC,-25526.91,https://www.google.com/search?q=ATT%20MOBILITY%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"NGUYEN INFORMATION CONSULTING, INC.",-30098.94,https://www.google.com/search?q=NGUYEN%20INFORMATION%20CONSULTING%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AEFFECT INC,-39625.69,https://www.google.com/search?q=AEFFECT%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"LANTANA CONSULTING GROUP, INC",-44259.0,https://www.google.com/search?q=LANTANA%20CONSULTING%20GROUP%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TRUVEN HEALTH ANALYTICS LLC,-108067.3,https://www.google.com/search?q=TRUVEN%20HEALTH%20ANALYTICS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
QSOURCE,-465772.03,https://www.google.com/search?q=QSOURCE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE LEWIN GROUP, INC.",-1580434.29,https://www.google.com/search?q=THE%20LEWIN%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
COMAGINE HEALTH,-1847704.0,https://www.google.com/search?q=COMAGINE%20HEALTH%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ARBOR RESEARCH COLLABORATIVE FOR HEALTH,-2646994.44,https://www.google.com/search?q=ARBOR%20RESEARCH%20COLLABORATIVE%20FOR%20HEALTH%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EDWARDS INDUSTRIES, LLC.",-4180846.44,https://www.google.com/search?q=EDWARDS%20INDUSTRIES%2C%20LLC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
